idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
2205,267488,2,50.77,-0.063,50.84,-0.062,2026-05-06 18:47:04.879
2206,267549,3,-90.0,-0.049,-90.03,-0.043,2026-05-06 18:47:04.879
2207,267659,1,-50.77,0.063,-50.78,0.062,2026-05-06 18:47:04.879
2208,267900,1,-50.77,0.063,-50.77,0.065,2026-05-06 18:47:04.879
2209,267961,2,50.77,-0.063,50.78,-0.062,2026-05-06 18:47:04.879
2210,268022,3,-90.0,-0.049,-90.02,-0.049,2026-05-06 18:47:04.879
2211,268132,1,-50.77,0.063,-50.77,0.065,2026-05-06 18:47:04.879
2212,268204,3,-90.0,-0.049,-90.01,-0.049,2026-05-06 18:47:04.879
2213,268435,1,-50.77,0.063,-50.77,0.061,2026-05-06 18:47:04.879
2214,268496,2,50.77,-0.063,50.77,-0.059,2026-05-06 18:47:04.879
2215,268557,3,-90.0,-0.049,-90.01,-0.046,2026-05-06 18:47:04.879
2216,268847,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:04.879
2217,268908,2,50.77,-0.063,50.77,-0.06,2026-05-06 18:47:04.879
2218,268969,3,-90.0,-0.049,-89.99,-0.046,2026-05-06 18:47:04.879
2219,269079,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:04.879
2220,269320,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:04.879
2221,269381,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2222,269442,3,-90.0,-0.049,-89.99,-0.047,2026-05-06 18:47:04.879
2223,269552,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:04.879
2224,269624,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2225,269685,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2226,269916,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:04.879
2227,269977,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2228,270038,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2229,270276,1,-50.77,0.063,-50.78,0.065,2026-05-06 18:47:04.879
2230,270337,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2231,270398,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2232,270508,1,-50.77,0.063,-50.78,0.065,2026-05-06 18:47:04.879
2233,270582,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2234,270643,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2235,270874,1,-50.77,0.063,-50.78,0.062,2026-05-06 18:47:04.879
2236,270935,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:04.879
2237,270996,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2238,271113,1,-50.77,0.063,-50.78,0.062,2026-05-06 18:47:04.879
2239,271174,2,50.77,-0.063,50.77,-0.061,2026-05-06 18:47:04.879
2240,271235,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2241,271466,1,-50.77,0.063,-50.78,0.063,2026-05-06 18:47:04.879
2242,271707,1,-50.77,0.063,-50.78,0.062,2026-05-06 18:47:04.879
2243,271768,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:04.879
2244,271829,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2245,271939,1,-50.77,0.063,-50.78,0.062,2026-05-06 18:47:04.879
2246,272059,1,-50.77,0.063,-50.78,0.064,2026-05-06 18:47:04.879
2247,272120,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:04.879
2248,272181,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:04.879
2249,272412,1,-50.77,0.063,-50.78,0.064,2026-05-06 18:47:04.879
2250,272484,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:04.879
2251,272545,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:04.879
2252,272655,1,-50.77,0.063,-50.78,0.064,2026-05-06 18:47:04.879
2253,272716,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:04.879
2254,272777,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:04.879
2255,273136,1,-50.77,0.063,-50.78,0.064,2026-05-06 18:47:05.588
2256,273197,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2257,273258,3,-90.0,-0.049,-90.0,-0.049,2026-05-06 18:47:05.588
2258,273368,1,-50.77,0.063,-50.78,0.064,2026-05-06 18:47:05.588
2259,273440,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2260,273501,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2261,273732,1,-50.77,0.063,-50.77,0.064,2026-05-06 18:47:05.588
2262,273793,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:05.588
2263,273854,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2264,274092,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2265,274153,2,50.77,-0.063,50.77,-0.06,2026-05-06 18:47:05.588
2266,274214,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2267,274324,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2268,274565,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2269,274626,2,50.77,-0.063,50.77,-0.06,2026-05-06 18:47:05.588
2270,274687,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:05.588
2271,274881,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2272,274942,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:05.588
2273,275052,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2274,275113,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2275,275174,3,-90.0,-0.049,-90.0,-0.047,2026-05-06 18:47:05.588
2276,275533,1,-50.77,0.063,-50.77,0.064,2026-05-06 18:47:05.588
2277,275594,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:05.588
2278,275655,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2279,275765,1,-50.77,0.063,-50.77,0.064,2026-05-06 18:47:05.588
2280,276006,1,-50.77,0.063,-50.77,0.065,2026-05-06 18:47:05.588
2281,276067,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2282,276128,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2283,276367,1,-50.77,0.063,-50.77,0.064,2026-05-06 18:47:05.588
2284,276428,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:05.588
2285,276489,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2286,276599,1,-50.77,0.063,-50.77,0.064,2026-05-06 18:47:05.588
2287,276660,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:05.588
2288,276721,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2289,276961,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2290,277022,2,50.77,-0.063,50.77,-0.062,2026-05-06 18:47:05.588
2291,277083,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2292,277193,1,-50.77,0.063,-50.77,0.063,2026-05-06 18:47:05.588
2293,277434,1,-50.77,0.063,-50.77,0.065,2026-05-06 18:47:05.588
2294,277495,2,50.77,-0.063,50.77,-0.063,2026-05-06 18:47:05.588
2295,277556,3,-90.0,-0.049,-90.0,-0.048,2026-05-06 18:47:05.588
2296,277747,2,50.77,-0.061,50.77,-0.064,2026-05-06 18:47:05.588
2297,277808,3,-90.0,-0.047,-90.0,-0.048,2026-05-06 18:47:05.588
2298,277918,1,-50.77,0.061,-50.77,0.065,2026-05-06 18:47:05.588
2299,277979,2,50.77,-0.061,50.77,-0.064,2026-05-06 18:47:05.588
2300,278040,3,-90.0,-0.047,-90.0,-0.048,2026-05-06 18:47:05.588
2301,278399,1,-50.77,0.054,-50.77,0.063,2026-05-06 18:47:05.588
2302,278460,2,50.77,-0.054,50.77,-0.062,2026-05-06 18:47:05.588
2303,278521,3,-90.0,-0.042,-90.0,-0.048,2026-05-06 18:47:05.588
2304,278631,1,-50.77,0.054,-50.77,0.063,2026-05-06 18:47:05.588
2305,278872,1,-50.77,0.038,-50.77,0.059,2026-05-06 18:47:05.588
2306,278933,2,50.77,-0.038,50.77,-0.058,2026-05-06 18:47:05.588
2307,278994,3,-90.0,-0.03,-90.0,-0.045,2026-05-06 18:47:05.588
2308,279354,1,-50.77,0.016,-50.77,0.052,2026-05-06 18:47:05.588
2309,279415,2,50.77,-0.016,50.78,-0.05,2026-05-06 18:47:05.588
2310,279476,3,-90.0,-0.013,-90.0,-0.04,2026-05-06 18:47:05.588
2311,279586,1,-50.77,0.016,-50.77,0.052,2026-05-06 18:47:05.588
2312,279827,1,-50.77,0.004,-50.78,0.032,2026-05-06 18:47:05.588
2313,279888,2,50.77,-0.004,50.78,-0.032,2026-05-06 18:47:05.588
2314,279949,3,-90.0,-0.003,-90.0,-0.025,2026-05-06 18:47:05.588
2315,280059,1,-50.77,0.004,-50.78,0.032,2026-05-06 18:47:05.588
2316,280300,1,-50.77,0.0,-50.78,0.016,2026-05-06 18:47:05.588
2317,280361,2,50.77,-0.0,50.78,-0.015,2026-05-06 18:47:05.588
2318,280422,3,-90.0,-0.0,-90.0,-0.012,2026-05-06 18:47:05.588
2319,280660,1,-50.78,0.0,-50.78,-0.0,2026-05-06 18:47:05.588
2320,280722,2,50.78,0.0,50.78,0.0,2026-05-06 18:47:05.588
2321,280781,3,-90.0,0.0,-90.0,0.001,2026-05-06 18:47:05.588
2322,280888,1,-50.78,0.0,-50.78,-0.0,2026-05-06 18:47:05.588
2323,280950,2,50.78,0.0,50.78,0.0,2026-05-06 18:47:06.299
2324,281009,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2325,281130,1,-50.78,0.0,-50.78,-0.0,2026-05-06 18:47:06.299
2326,281192,2,50.78,0.0,50.78,0.0,2026-05-06 18:47:06.299
2327,281251,3,-90.0,0.0,-90.0,-0.0,2026-05-06 18:47:06.299
2328,281359,1,-50.78,0.0,-50.78,-0.0,2026-05-06 18:47:06.299
2329,281421,2,50.78,0.0,50.78,0.0,2026-05-06 18:47:06.299
2330,281480,3,-90.0,0.0,-90.0,-0.0,2026-05-06 18:47:06.299
2331,281601,1,-50.78,0.0,-50.78,-0.001,2026-05-06 18:47:06.299
2332,281663,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2333,281722,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2334,281829,1,-50.78,0.0,-50.78,-0.001,2026-05-06 18:47:06.299
2335,281891,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2336,281950,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2337,282070,1,-50.78,0.0,-50.78,0.0,2026-05-06 18:47:06.299
2338,282131,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2339,282190,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2340,282297,1,-50.78,0.0,-50.78,0.0,2026-05-06 18:47:06.299
2341,282358,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2342,282417,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2343,282540,1,-50.78,0.0,-50.78,0.0,2026-05-06 18:47:06.299
2344,282601,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2345,282660,3,-90.0,0.0,-90.0,0.0,2026-05-06 18:47:06.299
2346,282767,1,-50.78,0.0,-50.78,0.0,2026-05-06 18:47:06.299
2347,282828,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2348,282887,3,-90.0,0.0,-90.0,-0.0,2026-05-06 18:47:06.299
2349,283008,1,-50.78,0.0,-50.78,0.001,2026-05-06 18:47:06.299
2350,283069,2,50.78,0.0,50.77,0.0,2026-05-06 18:47:06.299
2351,283128,3,-90.0,0.0,-90.0,-0.0,2026-05-06 18:47:06.299
2352,283356,1,0.0,0.0,-50.78,0.001,2026-05-06 18:47:06.299
2353,283429,2,0.0,0.0,50.62,0.0,2026-05-06 18:47:06.299
2354,283487,3,0.0,0.0,-89.83,-0.0,2026-05-06 18:47:06.299
2355,283713,1,0.0,0.0,-50.53,-0.0,2026-05-06 18:47:06.299
2356,283773,2,0.0,0.0,50.62,0.0,2026-05-06 18:47:06.299
2357,283831,3,0.0,0.0,-89.83,-0.0,2026-05-06 18:47:06.299
2358,284070,1,0.0,0.0,-47.68,-0.0,2026-05-06 18:47:06.299
2359,284130,2,0.0,0.0,47.37,-0.002,2026-05-06 18:47:06.299
2360,284189,3,0.0,0.0,-87.1,0.0,2026-05-06 18:47:06.299
2361,284294,1,0.0,0.0,-45.95,-0.0,2026-05-06 18:47:06.299
2362,284536,1,0.0,0.0,-38.23,-0.0,2026-05-06 18:47:06.299
2363,284596,2,0.0,0.0,38.36,-0.005,2026-05-06 18:47:06.299
2364,284655,3,0.0,0.0,-78.05,-0.0,2026-05-06 18:47:06.299
2365,284761,1,0.0,0.0,-36.57,0.0,2026-05-06 18:47:06.299
2366,285003,1,0.0,0.0,-25.38,0.0,2026-05-06 18:47:06.299
2367,285062,2,0.0,0.0,25.69,-0.006,2026-05-06 18:47:06.299
2368,285121,3,0.0,0.0,-65.36,0.0,2026-05-06 18:47:06.299
2369,285358,1,0.0,0.0,-15.63,0.001,2026-05-06 18:47:06.299
2370,285417,2,0.0,0.0,15.83,-0.002,2026-05-06 18:47:06.299
2371,285476,3,0.0,0.0,-53.25,0.001,2026-05-06 18:47:06.299
2372,285701,1,0.0,0.0,-15.63,0.001,2026-05-06 18:47:06.299
2373,285943,1,0.0,0.0,-5.92,0.001,2026-05-06 18:47:06.299
2374,286001,2,0.0,0.0,6.03,0.0,2026-05-06 18:47:06.299
2375,286058,3,0.0,0.0,-33.75,0.002,2026-05-06 18:47:06.299
2376,286163,1,0.0,0.0,-5.92,0.001,2026-05-06 18:47:06.299
2377,286406,1,0.0,0.0,-1.24,0.004,2026-05-06 18:47:06.299
2378,286464,2,0.0,0.0,1.44,0.002,2026-05-06 18:47:06.299
2379,286521,3,0.0,0.0,-20.69,0.003,2026-05-06 18:47:06.299
2380,286712,2,0.0,0.0,-0.01,0.005,2026-05-06 18:47:06.299
2381,286770,3,0.0,0.0,-9.91,0.0,2026-05-06 18:47:06.299
2382,286994,1,0.0,0.0,0.1,0.002,2026-05-06 18:47:06.299
2383,287051,2,0.0,0.0,-0.02,0.004,2026-05-06 18:47:06.299
2384,287109,3,0.0,0.0,-7.65,0.001,2026-05-06 18:47:06.299
2385,287349,1,0.0,0.003,0.06,0.001,2026-05-06 18:47:06.299
2386,287406,2,0.0,0.003,-0.02,0.001,2026-05-06 18:47:06.299
2387,287464,3,0.0,0.003,-2.83,0.0,2026-05-06 18:47:06.299
2388,287568,1,0.0,0.003,0.06,0.001,2026-05-06 18:47:06.299
2389,287810,1,0.0,0.015,0.01,-0.0,2026-05-06 18:47:06.299
2390,287868,2,0.0,0.015,-0.02,-0.0,2026-05-06 18:47:06.299
2391,287927,3,0.0,0.015,-0.03,0.0,2026-05-06 18:47:06.299
2392,288031,1,0.0,0.015,0.01,-0.0,2026-05-06 18:47:06.299
2393,288275,1,0.0,0.029,0.02,0.01,2026-05-06 18:47:06.299
2394,288332,2,0.0,0.029,-0.03,0.011,2026-05-06 18:47:06.299
2395,288390,3,0.0,0.029,0.06,0.013,2026-05-06 18:47:06.299
2396,288627,1,0.0,0.064,0.01,0.013,2026-05-06 18:47:06.299
2397,288684,2,0.0,0.064,-0.02,0.014,2026-05-06 18:47:06.299
2398,288742,3,0.0,0.064,0.02,0.013,2026-05-06 18:47:06.299
2399,288966,1,0.0,0.069,0.01,0.013,2026-05-06 18:47:07.026
2400,289210,1,0.0,0.104,0.01,0.035,2026-05-06 18:47:07.026
2401,289267,2,0.0,0.104,-0.01,0.037,2026-05-06 18:47:07.026
2402,289325,3,0.0,0.104,0.02,0.034,2026-05-06 18:47:07.026
2403,289428,1,0.0,0.104,0.01,0.035,2026-05-06 18:47:07.026
2404,289670,1,0.0,0.139,0.04,0.067,2026-05-06 18:47:07.026
2405,289727,2,0.0,0.139,-0.03,0.069,2026-05-06 18:47:07.026
2406,289785,3,0.0,0.139,0.03,0.067,2026-05-06 18:47:07.026
2407,290148,1,0.0,0.179,0.07,0.089,2026-05-06 18:47:07.026
2408,290205,2,0.0,0.179,-0.05,0.093,2026-05-06 18:47:07.026
2409,290263,3,0.0,0.179,0.07,0.091,2026-05-06 18:47:07.026
2410,290621,1,0.0,0.214,0.04,0.147,2026-05-06 18:47:07.026
2411,290678,2,0.0,0.214,-0.03,0.152,2026-05-06 18:47:07.026
2412,290736,3,0.0,0.214,0.07,0.147,2026-05-06 18:47:07.026
2413,290839,1,0.0,0.214,0.04,0.154,2026-05-06 18:47:07.026
2414,291083,1,0.0,0.254,-0.0,0.192,2026-05-06 18:47:07.026
2415,291141,2,0.0,0.254,-0.01,0.199,2026-05-06 18:47:07.026
2416,291199,3,0.0,0.254,0.03,0.195,2026-05-06 18:47:07.026
2417,291302,1,0.0,0.254,-0.0,0.199,2026-05-06 18:47:07.026
2418,291546,1,0.0,0.289,-0.01,0.219,2026-05-06 18:47:07.026
2419,291604,2,0.0,0.289,-0.0,0.224,2026-05-06 18:47:07.026
2420,291662,3,0.0,0.289,0.0,0.218,2026-05-06 18:47:07.026
2421,291833,3,0.0,0.324,-0.0,0.264,2026-05-06 18:47:07.026
2422,291937,1,0.0,0.324,-0.0,0.271,2026-05-06 18:47:07.026
2423,291995,2,0.0,0.324,0.0,0.275,2026-05-06 18:47:07.026
2424,292052,3,0.0,0.324,-0.0,0.272,2026-05-06 18:47:07.026
2425,292463,1,0.0,0.35,0.0,0.311,2026-05-06 18:47:07.026
2426,292520,2,0.0,0.35,0.0,0.317,2026-05-06 18:47:07.026
2427,292577,3,0.0,0.35,-0.01,0.31,2026-05-06 18:47:07.026
2428,292681,1,0.0,0.35,0.0,0.311,2026-05-06 18:47:07.026
2429,292924,1,0.0,0.35,0.01,0.347,2026-05-06 18:47:07.026
2430,292981,2,0.0,0.35,-0.0,0.353,2026-05-06 18:47:07.026
2431,293039,3,0.0,0.35,0.0,0.348,2026-05-06 18:47:07.026
2432,293229,1,0.0,0.35,-0.0,0.362,2026-05-06 18:47:07.026
2433,293287,2,0.0,0.35,-0.0,0.362,2026-05-06 18:47:07.026
2434,293345,3,0.0,0.35,-0.01,0.362,2026-05-06 18:47:07.026
2435,293569,1,0.0,0.35,-0.0,0.362,2026-05-06 18:47:07.026
2436,293627,2,0.0,0.35,-0.0,0.362,2026-05-06 18:47:07.026
2437,293866,1,0.0,0.35,0.0,0.367,2026-05-06 18:47:07.026
2438,293923,2,0.0,0.35,-0.01,0.37,2026-05-06 18:47:07.026
2439,293981,3,0.0,0.35,-0.0,0.367,2026-05-06 18:47:07.026
2440,294085,1,0.0,0.35,0.0,0.365,2026-05-06 18:47:07.026
2441,294328,1,0.0,0.35,0.0,0.37,2026-05-06 18:47:07.026
2442,294385,2,0.0,0.35,-0.01,0.379,2026-05-06 18:47:07.026
2443,294443,3,0.0,0.35,0.0,0.373,2026-05-06 18:47:07.026
2444,294546,1,0.0,0.35,0.0,0.369,2026-05-06 18:47:07.026
2445,294789,1,0.0,0.35,-0.0,0.367,2026-05-06 18:47:07.026
2446,294847,2,0.0,0.35,-0.0,0.376,2026-05-06 18:47:07.026
2447,294905,3,0.0,0.35,0.01,0.372,2026-05-06 18:47:07.026
2448,295095,3,0.0,0.35,-0.0,0.358,2026-05-06 18:47:07.026
2449,295199,1,0.0,0.35,-0.01,0.353,2026-05-06 18:47:07.026
2450,295257,2,0.0,0.35,0.01,0.362,2026-05-06 18:47:07.026
2451,295314,3,0.0,0.35,-0.0,0.355,2026-05-06 18:47:07.026
2452,295724,1,0.0,0.35,-0.0,0.353,2026-05-06 18:47:07.026
2453,295782,2,0.0,0.35,0.01,0.36,2026-05-06 18:47:07.026
2454,295839,3,0.0,0.35,-0.0,0.357,2026-05-06 18:47:07.026
2455,295943,1,0.0,0.35,-0.0,0.353,2026-05-06 18:47:07.026
2456,296186,1,0.0,0.35,0.0,0.36,2026-05-06 18:47:07.026
2457,296243,2,0.0,0.35,-0.01,0.369,2026-05-06 18:47:07.026
2458,296301,3,0.0,0.35,-0.0,0.36,2026-05-06 18:47:07.026
2459,296492,3,0.0,0.35,0.0,0.361,2026-05-06 18:47:07.026
2460,296715,1,0.0,0.35,0.01,0.362,2026-05-06 18:47:07.026
2461,296772,2,0.0,0.35,-0.01,0.364,2026-05-06 18:47:07.026
2462,296830,3,0.0,0.35,0.0,0.361,2026-05-06 18:47:07.026
2463,297120,1,0.0,0.35,0.0,0.351,2026-05-06 18:47:07.738
2464,297177,2,0.0,0.35,0.0,0.356,2026-05-06 18:47:07.738
2465,297234,3,0.0,0.35,-0.01,0.356,2026-05-06 18:47:07.738
2466,297338,1,0.0,0.35,0.0,0.35,2026-05-06 18:47:07.738
2467,297586,1,0.0,0.35,-0.0,0.347,2026-05-06 18:47:07.738
2468,297644,2,0.0,0.35,0.0,0.356,2026-05-06 18:47:07.738
2469,297701,3,0.0,0.35,-0.01,0.351,2026-05-06 18:47:07.738
2470,297805,1,0.0,0.35,-0.0,0.349,2026-05-06 18:47:07.738
2471,298048,1,0.0,0.35,-0.0,0.347,2026-05-06 18:47:07.738
2472,298106,2,0.0,0.35,-0.0,0.355,2026-05-06 18:47:07.738
2473,298164,3,0.0,0.35,-0.0,0.352,2026-05-06 18:47:07.738
2474,298355,3,0.0,0.344,-0.01,0.348,2026-05-06 18:47:07.738
2475,298459,1,0.0,0.344,0.0,0.346,2026-05-06 18:47:07.738
2476,298516,2,0.0,0.344,-0.0,0.352,2026-05-06 18:47:07.738
2477,298574,3,0.0,0.344,-0.01,0.348,2026-05-06 18:47:07.738
2478,298984,1,0.0,0.334,-0.0,0.344,2026-05-06 18:47:07.738
2479,299042,2,0.0,0.334,-0.0,0.353,2026-05-06 18:47:07.738
2480,299100,3,0.0,0.334,-0.0,0.348,2026-05-06 18:47:07.738
2481,299204,1,0.0,0.334,-0.0,0.344,2026-05-06 18:47:07.738
2482,299447,1,0.0,0.316,-0.0,0.343,2026-05-06 18:47:07.738
2483,299505,2,0.0,0.316,-0.0,0.349,2026-05-06 18:47:07.738
2484,299563,3,0.0,0.316,-0.01,0.342,2026-05-06 18:47:07.738
2485,299920,1,0.0,0.277,-0.0,0.328,2026-05-06 18:47:07.738
2486,299978,2,0.0,0.277,-0.0,0.335,2026-05-06 18:47:07.738
2487,300036,3,0.0,0.277,-0.0,0.331,2026-05-06 18:47:07.738
2488,300394,1,0.0,0.222,0.0,0.31,2026-05-06 18:47:07.738
2489,300451,2,0.0,0.222,-0.0,0.319,2026-05-06 18:47:07.738
2490,300509,3,0.0,0.222,0.0,0.314,2026-05-06 18:47:07.738
2491,300612,1,0.0,0.222,0.0,0.302,2026-05-06 18:47:07.738
2492,300855,1,0.0,0.14,0.0,0.25,2026-05-06 18:47:07.738
2493,300912,2,0.0,0.14,-0.01,0.264,2026-05-06 18:47:07.738
2494,300970,3,0.0,0.14,0.0,0.26,2026-05-06 18:47:07.738
2495,301073,1,0.0,0.14,0.0,0.25,2026-05-06 18:47:07.738
2496,301316,1,0.0,0.078,0.0,0.216,2026-05-06 18:47:07.738
2497,301373,2,0.0,0.078,-0.01,0.222,2026-05-06 18:47:07.738
2498,301431,3,0.0,0.078,0.0,0.219,2026-05-06 18:47:07.738
2499,301668,1,0.0,0.039,0.0,0.137,2026-05-06 18:47:07.738
2500,301725,2,0.0,0.039,-0.01,0.14,2026-05-06 18:47:07.738
2501,301783,3,0.0,0.039,0.0,0.139,2026-05-06 18:47:07.738
2502,302006,1,0.0,0.035,0.0,0.132,2026-05-06 18:47:07.738
2503,302249,1,0.0,0.016,0.0,0.066,2026-05-06 18:47:07.738
2504,302306,2,0.0,0.016,-0.0,0.069,2026-05-06 18:47:07.738
2505,302364,3,0.0,0.016,-0.0,0.066,2026-05-06 18:47:07.738
2506,302468,1,0.0,0.016,0.0,0.066,2026-05-06 18:47:07.738
2507,302711,1,0.0,0.004,-0.0,0.023,2026-05-06 18:47:07.738
2508,302769,2,0.0,0.004,0.01,0.022,2026-05-06 18:47:07.738
2509,302826,3,0.0,0.004,-0.0,0.022,2026-05-06 18:47:07.738
2510,302930,1,0.0,0.004,-0.0,0.023,2026-05-06 18:47:07.738
2511,303173,1,0.0,0.0,-0.0,-0.003,2026-05-06 18:47:07.738
2512,303232,2,0.0,0.0,0.02,-0.007,2026-05-06 18:47:07.738
2513,303290,3,0.0,0.0,0.0,-0.008,2026-05-06 18:47:07.738
2514,303651,1,0.0,-0.005,0.0,-0.014,2026-05-06 18:47:07.738
2515,303710,2,0.0,-0.005,0.01,-0.018,2026-05-06 18:47:07.738
2516,303769,3,0.0,-0.005,0.0,-0.016,2026-05-06 18:47:07.738
2517,303875,1,0.0,-0.005,-0.0,-0.015,2026-05-06 18:47:07.738
2518,304119,1,0.0,-0.013,0.0,-0.016,2026-05-06 18:47:07.738
2519,304178,2,0.0,-0.013,0.0,-0.018,2026-05-06 18:47:07.738
2520,304237,3,0.0,-0.013,-0.0,-0.017,2026-05-06 18:47:07.738
2521,304344,1,0.0,-0.013,0.0,-0.016,2026-05-06 18:47:07.738
2522,304587,1,0.0,-0.023,0.0,-0.017,2026-05-06 18:47:07.738
2523,304646,2,0.0,-0.023,-0.01,-0.017,2026-05-06 18:47:07.738
2524,304706,3,0.0,-0.023,-0.0,-0.017,2026-05-06 18:47:07.738
2525,304948,1,0.0,-0.036,0.01,-0.021,2026-05-06 18:47:07.738
2526,305007,2,0.0,-0.036,-0.01,-0.022,2026-05-06 18:47:07.738
2527,305067,3,0.0,-0.036,0.0,-0.021,2026-05-06 18:47:08.442
2528,305295,1,0.0,-0.039,0.01,-0.021,2026-05-06 18:47:08.442
2529,305538,1,0.0,-0.057,0.0,-0.031,2026-05-06 18:47:08.442
2530,305597,2,0.0,-0.057,-0.0,-0.032,2026-05-06 18:47:08.442
2531,305663,3,0.0,-0.057,-0.01,-0.03,2026-05-06 18:47:08.442
2532,305770,1,0.0,-0.057,0.0,-0.031,2026-05-06 18:47:08.442
2533,306012,1,0.0,-0.081,-0.0,-0.046,2026-05-06 18:47:08.442
2534,306072,2,0.0,-0.081,-0.0,-0.045,2026-05-06 18:47:08.442
2535,306132,3,0.0,-0.081,0.01,-0.044,2026-05-06 18:47:08.442
2536,306493,1,0.0,-0.116,0.0,-0.062,2026-05-06 18:47:08.442
2537,306552,2,0.0,-0.116,0.0,-0.064,2026-05-06 18:47:08.442
2538,306611,3,0.0,-0.116,0.0,-0.061,2026-05-06 18:47:08.442
2539,306971,1,0.0,-0.152,0.0,-0.086,2026-05-06 18:47:08.442
2540,307030,2,0.0,-0.152,0.0,-0.09,2026-05-06 18:47:08.442
2541,307089,3,0.0,-0.152,0.0,-0.087,2026-05-06 18:47:08.442
2542,307195,1,0.0,-0.152,0.0,-0.091,2026-05-06 18:47:08.442
2543,307439,1,0.0,-0.196,-0.0,-0.122,2026-05-06 18:47:08.442
2544,307499,2,0.0,-0.196,0.0,-0.126,2026-05-06 18:47:08.442
2545,307558,3,0.0,-0.196,0.0,-0.122,2026-05-06 18:47:08.442
2546,307664,1,0.0,-0.196,-0.0,-0.127,2026-05-06 18:47:08.442
2547,307908,1,0.0,-0.232,0.0,-0.16,2026-05-06 18:47:08.442
2548,307967,2,0.0,-0.232,0.01,-0.164,2026-05-06 18:47:08.442
