idx,char_pos,w,cmdA,cmdV,fbA,fbV,ts
13031,1051248,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13032,1051351,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13033,1051409,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13034,1051466,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13035,1051570,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13036,1051628,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13037,1051686,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13038,1051789,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13039,1051846,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13040,1051903,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13041,1052073,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13042,1052130,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13043,1052187,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13044,1052290,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13045,1052347,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13046,1052404,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13047,1052555,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13048,1052612,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13049,1052669,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13050,1052773,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13051,1052830,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13052,1052887,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13053,1053038,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13054,1053095,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13055,1053152,3,0.0,0.0,0.01,-0.0,2026-05-06 16:03:38.508
13056,1053256,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13057,1053314,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13058,1053371,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13059,1053475,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13060,1053533,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13061,1053591,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:38.508
13062,1053694,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13063,1053752,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13064,1053809,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13065,1053929,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13066,1053986,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13067,1054044,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13068,1054148,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13069,1054205,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13070,1054262,3,0.0,0.0,0.01,-0.0,2026-05-06 16:03:38.508
13071,1054369,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13072,1054473,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13073,1054530,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13074,1054588,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13075,1054691,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13076,1054748,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13077,1054805,3,0.0,0.0,-0.01,0.0,2026-05-06 16:03:38.508
13078,1054956,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13079,1055013,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13080,1055070,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13081,1055173,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13082,1055230,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13083,1055287,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13084,1055392,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13085,1055449,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13086,1055506,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:38.508
13087,1055611,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13088,1055668,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13089,1055726,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13090,1055845,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13091,1055902,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13092,1055959,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:38.508
13093,1056064,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13094,1056121,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13095,1056178,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13096,1056282,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13097,1056387,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13098,1056445,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13099,1056502,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:38.508
13100,1056607,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13101,1056664,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.508
13102,1056722,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13103,1056871,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.508
13104,1056928,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.508
13105,1056986,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13106,1057090,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13107,1057147,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13108,1057205,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13109,1057309,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13110,1057366,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13111,1057423,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13112,1057527,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13113,1057584,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13114,1057641,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13115,1057811,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13116,1057868,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13117,1057925,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13118,1058028,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13119,1058085,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13120,1058142,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:38.996
13121,1058293,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13122,1058350,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13123,1058407,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13124,1058510,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13125,1058567,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13126,1058624,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13127,1058775,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13128,1058832,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13129,1058890,3,0.0,0.0,0.01,-0.0,2026-05-06 16:03:38.996
13130,1058994,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13131,1059051,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13132,1059109,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13133,1059214,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13134,1059271,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13135,1059328,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13136,1059431,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13137,1059488,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13138,1059545,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13139,1059664,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13140,1059721,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13141,1059778,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13142,1059882,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13143,1059940,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13144,1059998,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13145,1060102,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13146,1060206,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13147,1060263,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13148,1060320,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:38.996
13149,1060425,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13150,1060482,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13151,1060540,3,0.0,0.0,-0.01,0.0,2026-05-06 16:03:38.996
13152,1060691,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13153,1060748,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13154,1060805,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13155,1060908,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13156,1060965,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13157,1061022,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13158,1061127,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13159,1061184,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13160,1061241,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13161,1061344,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13162,1061401,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13163,1061458,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13164,1061578,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13165,1061635,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13166,1061693,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:38.996
13167,1061797,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13168,1061855,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13169,1061912,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13170,1062019,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:38.996
13171,1062124,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:38.996
13172,1062181,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13173,1062238,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:39.675
13174,1062341,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13175,1062398,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13176,1062455,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13177,1062560,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13178,1062617,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13179,1062674,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13180,1062777,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13181,1062834,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13182,1062891,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13183,1063010,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13184,1063067,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13185,1063124,3,0.0,0.0,-0.01,0.0,2026-05-06 16:03:39.675
13186,1063228,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13187,1063285,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13188,1063342,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13189,1063445,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13190,1063551,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13191,1063608,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13192,1063665,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13193,1063768,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13194,1063825,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13195,1063883,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13196,1064033,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13197,1064090,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13198,1064147,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13199,1064250,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13200,1064308,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13201,1064365,3,0.0,0.0,-0.01,0.0,2026-05-06 16:03:39.675
13202,1064516,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13203,1064573,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13204,1064630,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13205,1064733,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13206,1064790,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13207,1064847,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13208,1064999,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13209,1065056,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13210,1065113,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13211,1065217,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13212,1065274,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13213,1065331,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13214,1065435,1,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:39.675
13215,1065494,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13216,1065551,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13217,1065654,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13218,1065711,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13219,1065768,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13220,1065891,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13221,1065995,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13222,1066052,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13223,1066109,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13224,1066212,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13225,1066269,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13226,1066421,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13227,1066478,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13228,1066535,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13229,1066639,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13230,1066696,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13231,1066753,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:39.675
13232,1066903,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13233,1066960,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13234,1067017,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13235,1067120,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13236,1067177,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13237,1067234,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13238,1067340,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13239,1067397,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13240,1067454,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13241,1067558,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13242,1067615,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13243,1067672,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13244,1067795,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13245,1067899,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13246,1067956,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13247,1068014,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13248,1068118,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13249,1068175,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13250,1068327,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13251,1068384,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13252,1068441,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:39.675
13253,1068546,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13254,1068604,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13255,1068661,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13256,1068811,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13257,1068869,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13258,1068926,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13259,1069030,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13260,1069087,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13261,1069144,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13262,1069249,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13263,1069306,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13264,1069364,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13265,1069467,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13266,1069524,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13267,1069581,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13268,1069704,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13269,1069762,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:39.675
13270,1069820,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:39.675
13271,1069924,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13272,1069981,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13273,1070038,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13274,1070141,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:39.675
13275,1070245,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13276,1070302,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13277,1070359,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13278,1070462,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13279,1070519,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13280,1070576,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:40.381
13281,1070728,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13282,1070785,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13283,1070842,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13284,1070945,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13285,1071002,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13286,1071059,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13287,1071164,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13288,1071221,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13289,1071278,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13290,1071382,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13291,1071439,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13292,1071496,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:40.381
13293,1071615,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13294,1071672,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13295,1071730,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13296,1071833,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13297,1071890,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13298,1071947,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13299,1072051,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13300,1072156,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13301,1072213,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13302,1072271,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13303,1072374,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13304,1072431,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13305,1072488,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13306,1072593,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13307,1072650,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13308,1072707,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13309,1072811,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13310,1072868,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13311,1072925,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13312,1073045,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13313,1073102,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13314,1073159,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13315,1073263,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13316,1073320,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13317,1073377,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13318,1073480,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13319,1073585,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13320,1073642,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13321,1073700,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13322,1073803,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13323,1073860,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13324,1073917,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:40.381
13325,1074067,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13326,1074124,2,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13327,1074182,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13328,1074286,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13329,1074343,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13330,1074400,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13331,1074551,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13332,1074608,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13333,1074665,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13334,1074768,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13335,1074826,2,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13336,1074884,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13337,1074989,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13338,1075046,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13339,1075103,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13340,1075207,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13341,1075264,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13342,1075321,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13343,1075442,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13344,1075499,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13345,1075602,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13346,1075659,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13347,1075716,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13348,1075819,1,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13349,1075877,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13350,1075980,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13351,1076037,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13352,1076094,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13353,1076197,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13354,1076255,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13355,1076312,3,0.0,0.0,-0.0,0.0,2026-05-06 16:03:40.381
13356,1076463,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13357,1076520,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13358,1076577,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13359,1076680,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13360,1076737,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13361,1076794,3,0.0,0.0,-0.0,-0.0,2026-05-06 16:03:40.381
13362,1076900,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13363,1076957,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13364,1077014,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13365,1077117,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13366,1077174,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13367,1077231,3,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13368,1077354,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13369,1077411,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13370,1077468,3,0.0,0.0,0.01,0.0,2026-05-06 16:03:40.381
13371,1077615,1,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13372,1077672,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13373,1077729,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13374,1077887,1,0.0,0.0,0.0,-0.0,2026-05-06 16:03:40.381
13375,1077945,2,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
13376,1078002,3,0.0,0.0,0.0,0.0,2026-05-06 16:03:40.381
